filename,damage_area_ratio,severity,num_regions_detected,gt_boxes,best_iou,mean_iou,processing_time_sec,method
potholes452.png,0.0,Low,0,3,0.0,0.0,4.712,graphcut
potholes453.png,0.003983,Low,2,1,0.0367,0.0367,0.008,graphcut
potholes454.png,0.0,Low,0,8,0.0,0.0,4.473,graphcut
potholes455.png,0.0,Low,0,1,0.0,0.0,3.816,graphcut
potholes456.png,0.0,Low,0,2,0.0,0.0,5.171,graphcut
potholes457.png,0.0,Low,0,16,0.0,0.0,5.398,graphcut
potholes458.png,0.0,Low,0,2,0.0,0.0,2.942,graphcut
potholes459.png,0.0,Low,0,3,0.0,0.0,3.292,graphcut
potholes46.png,0.0,Low,0,2,0.0,0.0,3.431,graphcut
potholes460.png,0.0009,Low,1,2,0.0,0.0,0.022,graphcut
potholes461.png,0.0,Low,0,1,0.0,0.0,10.431,graphcut
potholes462.png,0.0,Low,0,1,0.0,0.0,3.061,graphcut
potholes463.png,0.005956,Low,3,5,0.2311,0.0479,8.857,graphcut
potholes464.png,0.002612,Low,3,1,0.0123,0.0123,0.022,graphcut
potholes465.png,0.001044,Low,1,1,0.0,0.0,0.022,graphcut
potholes466.png,0.0,Low,0,1,0.0,0.0,0.024,graphcut
potholes467.png,0.0,Low,0,5,0.0,0.0,3.134,graphcut
potholes468.png,0.0,Low,0,8,0.0,0.0,4.02,graphcut
potholes469.png,0.0,Low,0,2,0.0,0.0,10.268,graphcut
potholes47.png,0.0,Low,0,3,0.0,0.0,4.089,graphcut
potholes470.png,0.0,Low,0,1,0.0,0.0,1.79,graphcut
potholes471.png,0.0,Low,0,1,0.0,0.0,6.213,graphcut
potholes472.png,0.0,Low,0,1,0.0,0.0,1.363,graphcut
potholes473.png,0.0,Low,0,6,0.0,0.0,1.792,graphcut
potholes474.png,0.0,Low,0,3,0.0,0.0,1.507,graphcut
potholes475.png,0.0,Low,0,1,0.0,0.0,3.709,graphcut
potholes476.png,0.002744,Low,3,2,0.0,0.0,0.019,graphcut
potholes477.png,0.00245,Low,2,4,0.0,0.0,0.016,graphcut
potholes478.png,0.013935,Low,2,2,0.1487,0.113,3.51,graphcut
potholes479.png,0.0,Low,0,1,0.0,0.0,6.623,graphcut
potholes48.png,0.0009,Low,1,1,0.0,0.0,0.018,graphcut
potholes480.png,0.0,Low,0,2,0.0,0.0,6.785,graphcut
potholes481.png,0.0,Low,0,2,0.0,0.0,0.017,graphcut
potholes482.png,0.0,Low,0,2,0.0,0.0,6.272,graphcut
potholes483.png,0.0,Low,0,11,0.0,0.0,4.62,graphcut
potholes484.png,0.0,Low,0,2,0.0,0.0,4.046,graphcut
potholes485.png,0.0,Low,0,2,0.0,0.0,6.361,graphcut
potholes486.png,0.0,Low,0,6,0.0,0.0,5.313,graphcut
potholes487.png,0.0,Low,0,1,0.0,0.0,5.564,graphcut
potholes488.png,0.0,Low,0,1,0.0,0.0,4.613,graphcut
potholes489.png,0.0,Low,0,5,0.0,0.0,2.633,graphcut
potholes49.png,0.0,Low,0,2,0.0,0.0,5.365,graphcut
potholes490.png,0.0,Low,0,1,0.0,0.0,2.117,graphcut
potholes491.png,0.01,Low,2,2,0.0,0.0,1.949,graphcut
potholes492.png,0.0,Low,0,1,0.0,0.0,2.377,graphcut
potholes493.png,0.0,Low,0,2,0.0,0.0,2.022,graphcut
potholes494.png,0.0,Low,0,1,0.0,0.0,1.576,graphcut
potholes495.png,0.0,Low,0,1,0.0,0.0,2.005,graphcut
potholes496.png,0.0,Low,0,1,0.0,0.0,2.715,graphcut
potholes497.png,0.0,Low,0,1,0.0,0.0,2.873,graphcut
potholes498.png,0.0,Low,0,5,0.0,0.0,2.193,graphcut
potholes499.png,0.0,Low,0,7,0.0,0.0,1.333,graphcut
potholes5.png,0.000838,Low,1,1,0.0248,0.0248,0.015,graphcut
potholes50.png,0.005538,Low,3,1,0.0,0.0,6.278,graphcut
potholes500.png,0.0,Low,0,1,0.0,0.0,2.523,graphcut
potholes501.png,0.032442,Medium,3,5,0.6744,0.3687,1.882,graphcut
potholes502.png,0.0,Low,0,2,0.0,0.0,2.525,graphcut
potholes503.png,0.0,Low,0,2,0.0,0.0,2.349,graphcut
potholes504.png,0.0,Low,0,1,0.0,0.0,4.968,graphcut
potholes505.png,0.0,Low,0,13,0.0,0.0,2.725,graphcut
potholes506.png,0.000994,Low,1,5,0.0,0.0,0.018,graphcut
potholes507.png,0.0,Low,0,1,0.0,0.0,5.872,graphcut
potholes508.png,0.0,Low,0,2,0.0,0.0,1.254,graphcut
potholes509.png,0.001875,Low,2,3,0.0,0.0,0.018,graphcut
potholes51.png,0.0,Low,0,1,0.0,0.0,6.81,graphcut
potholes510.png,0.0,Low,0,1,0.0,0.0,4.868,graphcut
potholes511.png,0.0,Low,0,4,0.0,0.0,5.078,graphcut
potholes512.png,0.0026,Low,2,1,0.0,0.0,0.015,graphcut
potholes513.png,0.0,Low,0,1,0.0,0.0,6.442,graphcut
potholes514.png,0.0,Low,0,2,0.0,0.0,4.812,graphcut
potholes515.png,0.001,Low,1,1,0.0,0.0,0.017,graphcut
potholes516.png,0.0,Low,0,2,0.0,0.0,2.921,graphcut
potholes517.png,0.0,Low,0,3,0.0,0.0,2.616,graphcut
potholes518.png,0.0,Low,0,3,0.0,0.0,6.591,graphcut
potholes519.png,0.0,Low,0,6,0.0,0.0,2.393,graphcut
potholes52.png,0.007244,Low,1,1,0.0,0.0,6.051,graphcut
potholes520.png,0.0,Low,0,19,0.0,0.0,5.139,graphcut
potholes521.png,0.0,Low,0,1,0.0,0.0,1.685,graphcut
potholes522.png,0.044096,Medium,4,2,0.0,0.0,1.915,graphcut
potholes523.png,0.0,Low,0,2,0.0,0.0,2.832,graphcut
potholes524.png,0.0,Low,0,1,0.0,0.0,5.255,graphcut
potholes525.png,0.0,Low,0,4,0.0,0.0,3.849,graphcut
potholes526.png,0.0,Low,0,7,0.0,0.0,0.99,graphcut
potholes527.png,0.0,Low,0,2,0.0,0.0,2.038,graphcut
potholes528.png,0.0,Low,0,2,0.0,0.0,0.02,graphcut
potholes529.png,0.0,Low,0,1,0.0,0.0,4.211,graphcut
potholes53.png,0.0,Low,0,5,0.0,0.0,2.052,graphcut
potholes530.png,0.0,Low,0,1,0.0,0.0,3.588,graphcut
potholes531.png,0.0,Low,0,2,0.0,0.0,4.21,graphcut
potholes532.png,0.0,Low,0,1,0.0,0.0,0.016,graphcut
potholes533.png,0.000769,Low,1,1,0.0,0.0,0.033,graphcut
potholes534.png,0.0,Low,0,7,0.0,0.0,2.318,graphcut
potholes535.png,0.0,Low,0,8,0.0,0.0,1.183,graphcut
potholes536.png,0.0,Low,0,2,0.0,0.0,4.809,graphcut
potholes537.png,0.003656,Low,2,3,0.0,0.0,3.394,graphcut
potholes538.png,0.0,Low,0,5,0.0,0.0,4.053,graphcut
potholes539.png,0.0,Low,0,1,0.0,0.0,2.43,graphcut
potholes54.png,0.0,Low,0,1,0.0,0.0,1.612,graphcut
potholes540.png,0.0,Low,0,1,0.0,0.0,1.919,graphcut
potholes541.png,0.0,Low,0,2,0.0,0.0,3.108,graphcut
potholes542.png,0.0,Low,0,4,0.0,0.0,3.883,graphcut
potholes543.png,0.0,Low,0,1,0.0,0.0,2.322,graphcut
potholes544.png,0.071793,Medium,3,3,0.1407,0.0486,1.879,graphcut
potholes545.png,0.0,Low,0,3,0.0,0.0,2.162,graphcut
potholes546.png,0.0,Low,0,1,0.0,0.0,3.993,graphcut
potholes547.png,0.0,Low,0,4,0.0,0.0,2.292,graphcut
potholes548.png,0.0,Low,0,1,0.0,0.0,1.514,graphcut
potholes549.png,0.0,Low,0,3,0.0,0.0,4.488,graphcut
potholes55.png,0.0,Low,0,1,0.0,0.0,0.016,graphcut
potholes550.png,0.0,Low,0,2,0.0,0.0,4.231,graphcut
potholes551.png,0.0,Low,0,1,0.0,0.0,4.419,graphcut
potholes552.png,0.0,Low,0,5,0.0,0.0,7.771,graphcut
potholes553.png,0.0,Low,0,1,0.0,0.0,2.437,graphcut
potholes554.png,0.0,Low,0,1,0.0,0.0,7.712,graphcut
potholes555.png,0.0,Low,0,1,0.0,0.0,0.016,graphcut
potholes556.png,0.0,Low,0,2,0.0,0.0,3.259,graphcut
potholes557.png,0.000825,Low,1,2,0.0144,0.0072,7.769,graphcut
potholes558.png,0.0,Low,0,1,0.0,0.0,7.829,graphcut
potholes559.png,0.003388,Low,3,2,0.0722,0.0361,0.016,graphcut
potholes56.png,0.001006,Low,1,3,0.0,0.0,7.491,graphcut
potholes560.png,0.0,Low,0,1,0.0,0.0,7.446,graphcut
potholes561.png,0.0,Low,0,2,0.0,0.0,0.019,graphcut
potholes562.png,0.0,Low,0,2,0.0,0.0,4.416,graphcut
potholes563.png,0.0,Low,0,2,0.0,0.0,7.795,graphcut
potholes564.png,0.0,Low,0,1,0.0,0.0,4.33,graphcut
potholes565.png,0.008319,Low,6,1,0.0385,0.0385,0.009,graphcut
potholes566.png,0.004019,Low,1,2,0.0253,0.0127,7.264,graphcut
potholes567.png,0.0,Low,0,1,0.0,0.0,3.502,graphcut
potholes568.png,0.0,Low,0,1,0.0,0.0,2.985,graphcut
potholes569.png,0.0,Low,0,1,0.0,0.0,4.455,graphcut
potholes57.png,0.0,Low,0,1,0.0,0.0,1.584,graphcut
potholes570.png,0.0,Low,0,3,0.0,0.0,6.111,graphcut
potholes571.png,0.0,Low,0,1,0.0,0.0,4.309,graphcut
potholes572.png,0.002819,Low,2,1,0.0,0.0,7.544,graphcut
potholes573.png,0.0,Low,0,2,0.0,0.0,1.455,graphcut
potholes574.png,0.0,Low,0,7,0.0,0.0,2.65,graphcut
potholes575.png,0.009556,Low,3,5,0.1719,0.0408,6.873,graphcut
potholes576.png,0.0,Low,0,2,0.0,0.0,7.53,graphcut
potholes577.png,0.0,Low,0,1,0.0,0.0,7.593,graphcut
potholes578.png,0.000788,Low,1,3,0.0,0.0,0.015,graphcut
potholes579.png,0.014569,Low,2,3,0.0,0.0,7.323,graphcut
potholes58.png,0.0,Low,0,3,0.0,0.0,4.419,graphcut
potholes580.png,0.0,Low,0,3,0.0,0.0,0.018,graphcut
potholes581.png,0.0,Low,0,1,0.0,0.0,7.753,graphcut
potholes582.png,0.0,Low,0,1,0.0,0.0,4.384,graphcut
potholes583.png,0.000925,Low,1,3,0.0198,0.0066,0.016,graphcut
potholes584.png,0.0,Low,0,4,0.0,0.0,0.016,graphcut
potholes585.png,0.0,Low,0,2,0.0,0.0,1.883,graphcut
potholes586.png,0.0,Low,0,2,0.0,0.0,3.257,graphcut
potholes587.png,0.0,Low,0,1,0.0,0.0,3.492,graphcut
potholes588.png,0.0,Low,0,2,0.0,0.0,3.512,graphcut
potholes589.png,0.0,Low,0,1,0.0,0.0,3.415,graphcut
potholes59.png,0.0,Low,0,1,0.0,0.0,3.478,graphcut
potholes590.png,0.0,Low,0,4,0.0,0.0,2.369,graphcut
potholes591.png,0.0,Low,0,2,0.0,0.0,4.405,graphcut
potholes592.png,0.0,Low,0,1,0.0,0.0,2.399,graphcut
potholes593.png,0.0,Low,0,1,0.0,0.0,2.477,graphcut
potholes594.png,0.0,Low,0,1,0.0,0.0,3.482,graphcut
potholes595.png,0.0,Low,0,1,0.0,0.0,2.419,graphcut
potholes596.png,0.0,Low,0,2,0.0,0.0,3.487,graphcut
potholes597.png,0.061978,Medium,1,7,0.0,0.0,3.025,graphcut
potholes598.png,0.0,Low,0,1,0.0,0.0,4.33,graphcut
potholes599.png,0.0,Low,0,3,0.0,0.0,3.357,graphcut
potholes6.png,0.0,Low,0,1,0.0,0.0,7.627,graphcut
potholes60.png,0.0,Low,0,1,0.0,0.0,3.36,graphcut
potholes600.png,0.0,Low,0,2,0.0,0.0,7.683,graphcut
potholes601.png,0.02183,Medium,4,2,0.0628,0.0314,3.196,graphcut
potholes602.png,0.0,Low,0,1,0.0,0.0,2.819,graphcut
potholes603.png,0.0,Low,0,1,0.0,0.0,7.775,graphcut
potholes604.png,0.0,Low,0,2,0.0,0.0,0.017,graphcut
potholes605.png,0.0,Low,0,1,0.0,0.0,7.751,graphcut
potholes606.png,0.00075,Low,1,3,0.0296,0.0099,0.019,graphcut
potholes607.png,0.0,Low,0,2,0.0,0.0,7.738,graphcut
potholes608.png,0.0,Low,0,1,0.0,0.0,7.624,graphcut
potholes609.png,0.0008,Low,1,2,0.0,0.0,0.015,graphcut
potholes61.png,0.0,Low,0,1,0.0,0.0,2.462,graphcut
potholes610.png,0.0,Low,0,7,0.0,0.0,4.184,graphcut
potholes611.png,0.0,Low,0,3,0.0,0.0,7.757,graphcut
potholes612.png,0.0,Low,0,1,0.0,0.0,7.763,graphcut
potholes613.png,0.0,Low,0,2,0.0,0.0,4.305,graphcut
potholes614.png,0.008382,Low,7,1,0.0062,0.0062,0.007,graphcut
potholes615.png,0.0,Low,0,3,0.0,0.0,2.422,graphcut
potholes616.png,0.0,Low,0,2,0.0,0.0,2.843,graphcut
potholes617.png,0.0,Low,0,2,0.0,0.0,2.363,graphcut
potholes618.png,0.037356,Medium,5,5,0.3028,0.0944,2.923,graphcut
potholes619.png,0.0,Low,0,3,0.0,0.0,0.015,graphcut
potholes62.png,0.021307,Medium,15,2,0.0411,0.0309,0.008,graphcut
potholes620.png,0.0,Low,0,1,0.0,0.0,6.969,graphcut
potholes621.png,0.0,Low,0,17,0.0,0.0,4.297,graphcut
potholes622.png,0.0,Low,0,1,0.0,0.0,3.241,graphcut
potholes623.png,0.0,Low,0,2,0.0,0.0,7.702,graphcut
potholes624.png,0.0,Low,0,4,0.0,0.0,7.764,graphcut
potholes625.png,0.002638,Low,3,3,0.0184,0.0061,0.015,graphcut
potholes626.png,0.0,Low,0,2,0.0,0.0,7.775,graphcut
potholes627.png,0.0,Low,0,1,0.0,0.0,7.555,graphcut
potholes628.png,0.0,Low,0,2,0.0,0.0,7.69,graphcut
potholes629.png,0.0,Low,0,7,0.0,0.0,2.391,graphcut
potholes63.png,0.0,Low,0,6,0.0,0.0,5.447,graphcut
potholes630.png,0.0,Low,0,11,0.0,0.0,3.796,graphcut
potholes631.png,0.0,Low,0,1,0.0,0.0,7.854,graphcut
potholes632.png,0.0,Low,0,2,0.0,0.0,7.664,graphcut
potholes633.png,0.0,Low,0,2,0.0,0.0,3.273,graphcut
potholes634.png,0.0,Low,0,7,0.0,0.0,3.822,graphcut
potholes635.png,0.002545,Low,2,3,0.1112,0.0371,0.007,graphcut
potholes636.png,0.0,Low,0,5,0.0,0.0,2.501,graphcut
potholes637.png,0.0,Low,0,2,0.0,0.0,3.467,graphcut
potholes638.png,0.0,Low,0,1,0.0,0.0,1.921,graphcut
potholes639.png,0.0,Low,0,1,0.0,0.0,3.02,graphcut
potholes64.png,0.017778,Low,2,1,0.0,0.0,3.01,graphcut
potholes640.png,0.0,Low,0,5,0.0,0.0,4.236,graphcut
potholes641.png,0.001917,Low,1,2,0.0496,0.0248,0.007,graphcut
potholes642.png,0.003292,Low,1,1,0.3574,0.3574,4.344,graphcut
potholes643.png,0.0,Low,0,3,0.0,0.0,3.416,graphcut
potholes644.png,0.0,Low,0,1,0.0,0.0,7.658,graphcut
potholes645.png,0.0,Low,0,1,0.0,0.0,2.507,graphcut
potholes646.png,0.0,Low,0,1,0.0,0.0,2.435,graphcut
potholes647.png,0.0,Low,0,3,0.0,0.0,3.455,graphcut
potholes648.png,0.011175,Low,1,2,0.0,0.0,7.445,graphcut
potholes649.png,0.0,Low,0,3,0.0,0.0,3.306,graphcut
potholes65.png,0.0,Low,0,1,0.0,0.0,2.458,graphcut
potholes650.png,0.0,Low,0,3,0.0,0.0,2.358,graphcut
potholes651.png,0.0,Low,0,1,0.0,0.0,7.753,graphcut
potholes652.png,0.001744,Low,1,1,0.0,0.0,0.008,graphcut
potholes653.png,0.0,Low,0,1,0.0,0.0,0.015,graphcut
potholes654.png,0.0,Low,0,1,0.0,0.0,7.685,graphcut
potholes655.png,0.0,Low,0,1,0.0,0.0,0.017,graphcut
potholes656.png,0.0,Low,0,6,0.0,0.0,7.323,graphcut
potholes657.png,0.001781,Low,2,1,0.0225,0.0225,0.015,graphcut
potholes658.png,0.0,Low,0,3,0.0,0.0,4.44,graphcut
potholes659.png,0.0,Low,0,2,0.0,0.0,7.774,graphcut
potholes66.png,0.0,Low,0,1,0.0,0.0,3.675,graphcut
potholes660.png,0.0,Low,0,1,0.0,0.0,0.015,graphcut
potholes661.png,0.0,Low,0,2,0.0,0.0,3.43,graphcut
potholes662.png,0.0,Low,0,1,0.0,0.0,7.75,graphcut
potholes663.png,0.009259,Low,6,2,0.0691,0.0436,0.01,graphcut
potholes664.png,0.0,Low,0,1,0.0,0.0,2.445,graphcut
potholes67.png,0.0,Low,0,1,0.0,0.0,2.773,graphcut
potholes68.png,0.0,Low,0,14,0.0,0.0,3.458,graphcut
potholes69.png,0.0,Low,0,2,0.0,0.0,7.794,graphcut
potholes7.png,0.001881,Low,2,1,0.022,0.022,0.015,graphcut
potholes70.png,0.0,Low,0,1,0.0,0.0,2.556,graphcut
potholes71.png,0.0017,Low,2,1,0.0148,0.0148,0.016,graphcut
potholes72.png,0.0,Low,0,2,0.0,0.0,7.781,graphcut
potholes73.png,0.0,Low,0,5,0.0,0.0,3.488,graphcut
potholes74.png,0.000788,Low,1,2,0.0332,0.0166,0.015,graphcut
potholes75.png,0.001819,Low,1,5,0.0,0.0,7.67,graphcut
potholes76.png,0.0,Low,0,2,0.0,0.0,7.714,graphcut
potholes77.png,0.003675,Low,2,2,0.0,0.0,7.704,graphcut
potholes78.png,0.0,Low,0,1,0.0,0.0,0.015,graphcut
potholes79.png,0.0,Low,0,2,0.0,0.0,3.397,graphcut
potholes8.png,0.0,Low,0,3,0.0,0.0,7.604,graphcut
potholes80.png,0.0,Low,0,1,0.0,0.0,7.618,graphcut
potholes81.png,0.0,Low,0,9,0.0,0.0,2.912,graphcut
potholes82.png,0.0,Low,0,4,0.0,0.0,3.47,graphcut
potholes83.png,0.0,Low,0,2,0.0,0.0,7.634,graphcut
potholes84.png,0.017008,Low,3,3,0.0,0.0,4.169,graphcut
potholes85.png,0.0,Low,0,7,0.0,0.0,0.015,graphcut
potholes86.png,0.0,Low,0,5,0.0,0.0,4.339,graphcut
potholes87.png,0.0,Low,0,5,0.0,0.0,2.389,graphcut
potholes88.png,0.0,Low,0,3,0.0,0.0,7.767,graphcut
potholes89.png,0.0,Low,0,1,0.0,0.0,7.66,graphcut
potholes9.png,0.001619,Low,2,1,0.0,0.0,0.017,graphcut
potholes90.png,0.0,Low,0,2,0.0,0.0,7.771,graphcut
potholes91.png,0.001462,Low,1,2,0.0,0.0,0.018,graphcut
potholes92.png,0.0,Low,0,1,0.0,0.0,7.658,graphcut
potholes93.png,0.0,Low,0,1,0.0,0.0,7.649,graphcut
potholes94.png,0.0,Low,0,2,0.0,0.0,7.443,graphcut
potholes95.png,0.0,Low,0,4,0.0,0.0,4.434,graphcut
potholes96.png,0.0,Low,0,1,0.0,0.0,7.692,graphcut
potholes97.png,0.0,Low,0,4,0.0,0.0,7.585,graphcut
potholes98.png,0.034333,Medium,1,1,0.1749,0.1749,1.844,graphcut
potholes99.png,0.0,Low,0,5,0.0,0.0,2.722,graphcut
